Country,Sector,HS_Code,V2026,V2027,V2028,Route_Tag
Argentina,Iron and steel,722230,3.553,3.876,4.199, 
Argentina,Iron and steel,722240,3.553,3.876,4.199, 
Argentina,Iron and steel,7223,,,, 
Argentina,Iron and steel,722300,3.553,3.876,4.199, 
Argentina,Iron and steel,7224,,,, 
Argentina,Iron and steel,722410,3.454,3.768,4.082,(F)
Argentina,Iron and steel,72249002,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249003,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249005,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249007,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249014,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249018,3.454,3.768,4.082,(F)
Argentina,Iron and steel,72249031,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249038,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72249090,3.454,3.768,4.082,(F)
Argentina,Iron and steel,7225,,,, 
Argentina,Iron and steel,72251100,4.796,5.232,5.668,(C)
Argentina,Iron and steel,72251910,3.674,4.008,4.342,(C)
Argentina,Iron and steel,72251990,3.773,4.116,4.459,(F)
Argentina,Iron and steel,722530,3.674,4.008,4.342,(F)
Argentina,Iron and steel,722540,3.674,4.008,4.342,(F)
Argentina,Iron and steel,722550,3.773,4.116,4.459,(F)
Argentina,Iron and steel,72259100,3.773,4.116,4.459,(F)
Argentina,Iron and steel,72259200,3.773,4.116,4.459,(F)
Argentina,Iron and steel,72259900,3.773,4.116,4.459,(F)
Argentina,Iron and steel,7226,,,, 
Argentina,Iron and steel,72261100,4.796,5.232,5.668,(C)
Argentina,Iron and steel,72261910,3.674,4.008,4.342,(C)
Argentina,Iron and steel,72261980,3.773,4.116,4.459,(F)
Argentina,Iron and steel,72262000,3.674,4.008,4.342,(F)
Argentina,Iron and steel,722691,3.674,4.008,4.342,(F)
Argentina,Iron and steel,72269200,3.773,4.116,4.459,(F)
Argentina,Iron and steel,722699,3.773,4.116,4.459,(F)
Argentina,Iron and steel,7227,3.454,3.768,4.082,(C)/(F)
Argentina,Iron and steel,7228,,,, 
Argentina,Iron and steel,72281020,3.454,3.768,4.082,(F)
Argentina,Iron and steel,72281050,3.454,3.768,4.082,(F)
Argentina,Iron and steel,72281090,3.454,3.768,4.082,(F)
Argentina,Iron and steel,722820,3.454,3.768,4.082,(F)
Argentina,Iron and steel,722830,3.454,3.768,4.082,(C)/(F)
Argentina,Iron and steel,722840,3.454,3.768,4.082,(F)
Argentina,Iron and steel,722850,3.454,3.768,4.082,(C)/(F)
Argentina,Iron and steel,722860,3.454,3.768,4.082,(F)
Argentina,Iron and steel,722870,3.454,3.768,4.082,(F)
Argentina,Iron and steel,72288000,3.454,3.768,4.082,(F)
Argentina,Iron and steel,7229,3.454,3.768,4.082,(C)/(F)
Argentina,Iron and steel,7301,2.948,3.216,3.484,(C)
Argentina,Iron and steel,7302,3.278,3.576,3.874,(C)
Argentina,Iron and steel,7303,,,, 
Argentina,Iron and steel,730300,2.585,2.82,3.055, 
Argentina,Iron and steel,7304,,,, 
Argentina,Iron and steel,73041100,3.553,3.876,4.199, 
Argentina,Iron and steel,730419,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73042200,3.553,3.876,4.199, 
Argentina,Iron and steel,73042300,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73042400,3.553,3.876,4.199, 
Argentina,Iron and steel,730429,2.717,2.964,3.211,(C)
Argentina,Iron and steel,730431,2.717,2.964,3.211,(C)
Argentina,Iron and steel,730439,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73044100,3.553,3.876,4.199, 
Argentina,Iron and steel,730449,3.553,3.876,4.199, 
Argentina,Iron and steel,730451,2.64,2.88,3.12,(F)
Argentina,Iron and steel,730459,2.64,2.88,3.12,(C)/(F)
Argentina,Iron and steel,73049000,2.717,2.964,3.211,(C)
Argentina,Iron and steel,7305,2.948,3.216,3.484,(C)
Argentina,Iron and steel,7306,,,, 
Argentina,Iron and steel,73061100,3.872,4.224,4.576, 
Argentina,Iron and steel,73061900,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73062100,3.872,4.224,4.576, 
Argentina,Iron and steel,73062900,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73063012,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73063018,2.849,3.108,3.367, 
Argentina,Iron and steel,73063041,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73063049,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73063072,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73063077,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73063080,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73064020,3.872,4.224,4.576, 
Argentina,Iron and steel,73064080,3.773,4.116,4.459, 
Argentina,Iron and steel,73065021,2.992,3.264,3.536,(F)
Argentina,Iron and steel,73065029,2.893,3.156,3.419,(F)
Argentina,Iron and steel,73065080,2.992,3.264,3.536,(F)
Argentina,Iron and steel,73066110,3.872,4.224,4.576, 
Argentina,Iron and steel,73066192,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73066199,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73066910,3.872,4.224,4.576, 
Argentina,Iron and steel,73066990,2.948,3.216,3.484,(C)
Argentina,Iron and steel,73069000,2.948,3.216,3.484,(C)
Argentina,Iron and steel,7307,,,, 
Argentina,Iron and steel,730711,2.574,2.808,3.042, 
Argentina,Iron and steel,73071910,2.574,2.808,3.042, 
Argentina,Iron and steel,73071990,2.706,2.952,3.198,(C)
Argentina,Iron and steel,73072100,2.651,2.892,3.133, 
Argentina,Iron and steel,730722,2.651,2.892,3.133, 
Argentina,Iron and steel,730723,2.651,2.892,3.133, 
Argentina,Iron and steel,730729,2.651,2.892,3.133, 
Argentina,Iron and steel,73079100,2.717,2.964,3.211,(C)
Argentina,Iron and steel,730792,2.717,2.964,3.211,(C)
Argentina,Iron and steel,730793,2.717,2.964,3.211,(C)
Argentina,Iron and steel,730799,2.717,2.964,3.211,(C)
Argentina,Iron and steel,7308,3.311,3.612,3.913,(C)
Argentina,Iron and steel,7309,3.311,3.612,3.913,(C)
Argentina,Iron and steel,7310,2.948,3.216,3.484,(C)
Argentina,Iron and steel,7311,,,, 
Argentina,Iron and steel,731100,2.893,3.156,3.419,(C)
Argentina,Iron and steel,7318,,,, 
Argentina,Iron and steel,73181100,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73181210,3.553,3.876,4.199,(C)
Argentina,Iron and steel,73181290,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73181300,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73181410,3.553,3.876,4.199,(C)
Argentina,Iron and steel,73181491,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73181499,2.717,2.964,3.211,(C)
Argentina,Iron and steel,731815,2.717,2.964,3.211,(C)
Argentina,Iron and steel,731816,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73181900,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73182100,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73182200,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73182300,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73182400,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73182900,2.717,2.964,3.211,(C)
Argentina,Iron and steel,7326,,,, 
Argentina,Iron and steel,73261100,2.706,2.952,3.198,(C)
Argentina,Iron and steel,732619,2.706,2.952,3.198,(C)
Argentina,Iron and steel,73262000,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73269030,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73269040,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73269050,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73269060,2.717,2.964,3.211,(C)
Argentina,Iron and steel,73269092,2.706,2.952,3.198,(C)
Argentina,Iron and steel,73269094,2.706,2.952,3.198,(C)
Argentina,Iron and steel,73269096,2.706,2.952,3.198,(C)
Argentina,Iron and steel,73269098,2.948,3.216,3.484,(C)
Armenia,Cement,25070080,,,,
Armenia,Cement,25231000,,,,
Armenia,Cement,25231000,1.507,1.644,1.781,(A)
Armenia,Cement,25232100,,,, 
Armenia,Cement,25232900,1.485,1.62,1.755, 
Armenia,Cement,25239000,,,,
Armenia,Cement,25239000,1.408,1.536,1.664,(A)
Armenia,Cement,25233000,,,, 
Armenia,Fertilisers,28080000,2.798,2.798,2.798, 
Armenia,Fertilisers,28141000,,,,
Armenia,Fertilisers,28142000,0.667,0.667,0.667,
Armenia,Fertilisers,28342100,2.273,2.273,2.273,
Armenia,Fertilisers,3102,,,,
Armenia,Fertilisers,31021012,0.505,0.505,0.505,
Armenia,Fertilisers,31021015,0.828,0.828,0.828,
Armenia,Fertilisers,31021019,1.525,1.525,1.525,
Armenia,Fertilisers,31021090,1.495,1.495,1.495,
Armenia,Fertilisers,31022100,0.667,0.667,0.667,
Armenia,Fertilisers,31022900,1.475,1.475,1.475,
Armenia,Fertilisers,31023010,1.727,1.727,1.727,
Armenia,Fertilisers,31023090,2.646,2.646,2.646,
Armenia,Fertilisers,31024010,2.273,2.273,2.273,
Armenia,Fertilisers,31024090,2.273,2.273,2.273,
Armenia,Fertilisers,31025000,4.373,4.373,4.373,
Armenia,Fertilisers,31026000,2.222,2.222,2.222,
Armenia,Fertilisers,31028000,1.667,1.667,1.667,
Armenia,Fertilisers,31029000,1.717,1.717,1.717,
Armenia,Fertilisers,3105,,,,
Armenia,Fertilisers,31051000,0.859,0.859,0.859,
Armenia,Fertilisers,31052010,1.131,1.131,1.131,
Armenia,Fertilisers,31052090,0.768,0.768,0.768,
Armenia,Fertilisers,31053000,0.535,0.535,0.535,
Armenia,Fertilisers,31054000,0.343,0.343,0.343,
Armenia,Fertilisers,31055100,1.555,1.555,1.555,
Armenia,Fertilisers,31055900,0.657,0.657,0.657,
Armenia,Fertilisers,31059020,1.495,1.495,1.495,
Armenia,Fertilisers,31059080,0.778,0.778,0.778,
Australia,Cement,25070080,,,,
Australia,Cement,25231000,,,,
Australia,Cement,25231000,1.562,1.704,1.846,(A)
Australia,Cement,25232100,,,,
Australia,Cement,25232900,1.287,1.404,1.521, 
Australia,Cement,25239000,,,,
Australia,Cement,25239000,1.232,1.344,1.456,(A)
Australia,Cement,25233000,,,,
Australia,Fertilisers,28080000,1.434,1.434,1.434, 
Australia,Fertilisers,28141000,1.939,1.939,1.939, 
Australia,Fertilisers,28142000,0.586,0.586,0.586, 
Australia,Fertilisers,28342100,1.333,1.333,1.333, 
Australia,Fertilisers,3102,,,, 
Australia,Fertilisers,31021012,0.455,0.455,0.455, 
Australia,Fertilisers,31021015,0.737,0.737,0.737, 
Australia,Fertilisers,31021019,1.384,1.384,1.384, 
Australia,Fertilisers,31021090,1.353,1.353,1.353, 
Australia,Fertilisers,31022100,0.636,0.636,0.636, 
Australia,Fertilisers,31022900,1.03,1.03,1.03, 
Australia,Fertilisers,31023010,1.04,1.04,1.04, 
Australia,Fertilisers,31023090,1.606,1.606,1.606, 
Australia,Fertilisers,31024010,1.404,1.404,1.404, 
Australia,Fertilisers,31024090,1.404,1.404,1.404, 
Australia,Fertilisers,31025000,2.232,2.232,2.232, 
Australia,Fertilisers,31026000,1.353,1.353,1.353, 
Australia,Fertilisers,31028000,1.151,1.151,1.151, 
Australia,Fertilisers,31029000,1.303,1.303,1.303, 
Australia,Fertilisers,3105,,,, 
Australia,Fertilisers,31051000,0.657,0.657,0.657, 
Australia,Fertilisers,31052010,0.778,0.778,0.778, 
Australia,Fertilisers,31052090,0.545,0.545,0.545, 
Australia,Fertilisers,31053000,0.495,0.495,0.495, 
Australia,Fertilisers,31054000,0.333,0.333,0.333, 
Australia,Fertilisers,31055100,1.04,1.04,1.04, 
Australia,Fertilisers,31055900,0.626,0.626,0.626, 
Australia,Fertilisers,31059020,0.939,0.939,0.939, 
Australia,Fertilisers,31059080,0.505,0.505,0.505, 
Australia,Aluminium,7601,1.87,2.04,2.21,(K)
Australia,Aluminium,7603,1.991,2.172,2.353,(K)
Australia,Aluminium,76041010,2.233,2.436,2.639,(K)
Australia,Aluminium,76041090,2.255,2.46,2.665,(K)
Australia,Aluminium,76042100,2.255,2.46,2.665,(K)
Australia,Aluminium,76042910,2.233,2.436,2.639,(K)
Australia,Aluminium,76042990,2.255,2.46,2.665,(K)
Australia,Aluminium,7605,2.233,2.436,2.639,(K)
Australia,Aluminium,7606,2.739,2.988,3.237,(K)
Australia,Aluminium,7607,2.739,2.988,3.237,(K)
Australia,Aluminium,7608,2.255,2.46,2.665,(K)
Australia,Aluminium,76090000,2.255,2.46,2.665,(K)
Australia,Aluminium,76101000,2.255,2.46,2.665,(K)
Australia,Aluminium,761090,2.255,2.46,2.665,(K)
Australia,Aluminium,76109010,2.255,2.46,2.665,(K)
Australia,Aluminium,76109090,2.255,2.46,2.665,(K)
Australia,Aluminium,76110000,2.739,2.988,3.237,(K)
Australia,Aluminium,7612,2.739,2.988,3.237,(K)
Australia,Aluminium,76130000,2.739,2.988,3.237,(K)
Australia,Aluminium,7614,2.233,2.436,2.639,(K)
Australia,Aluminium,76161000,2.739,2.988,3.237,(K)
Australia,Aluminium,76169100,2.739,2.988,3.237,(K)
Australia,Aluminium,76169910,1.991,2.172,2.353,(K)
Australia,Aluminium,76169990,2.739,2.988,3.237,(K)
Australia,Hydrogen,28041000,11.902,12.984,14.066, 
Australia,Iron and steel,26011200,0.099,0.108,0.117, 
Australia,Iron and steel,7201,3.069,3.348,3.627, 
Australia,Iron and steel,720211,1.859,2.028,2.197, 
Australia,Iron and steel,720219,,,, 
Australia,Iron and steel,720241,2.585,2.82,3.055, 
Australia,Iron and steel,720249,,,, 
Australia,Iron and steel,72026000,3.828,4.176,4.524, 
Australia,Iron and steel,7203,,,, 
Australia,Iron and steel,7205,3.091,3.372,3.653,(C)
Australia,Iron and steel,7206,,,,
Australia,Iron and steel,72061000,3.212,3.504,3.796,(C)
Australia,Iron and steel,72069000,3.212,3.504,3.796,(C)
Australia,Iron and steel,7207,,,,
Australia,Iron and steel,72071111,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071114,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071116,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071190,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071210,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071290,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071912,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071919,3.212,3.504,3.796,(C)
Australia,Iron and steel,72071980,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072011,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072015,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072017,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072019,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072032,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072039,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072052,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072059,3.212,3.504,3.796,(C)
Australia,Iron and steel,72072080,3.212,3.504,3.796,(C)
Australia,Iron and steel,7208,3.267,3.564,3.861,(C)
Australia,Iron and steel,7209,3.3,3.6,3.9,(C)
Australia,Iron and steel,7210,3.3,3.6,3.9,(C)
Australia,Iron and steel,7211,,,,
Australia,Iron and steel,72111300,3.267,3.564,3.861,(C)
Australia,Iron and steel,72111400,3.267,3.564,3.861,(C)
Australia,Iron and steel,72111900,3.267,3.564,3.861,(C)
Australia,Iron and steel,721123,3.3,3.6,3.9,(C)
Australia,Iron and steel,72112900,3.3,3.6,3.9,(C)
Australia,Iron and steel,721190,3.3,3.6,3.9,(C)
Australia,Iron and steel,7212,3.3,3.6,3.9,(C)
Australia,Iron and steel,7213,3.212,3.504,3.796,(C)
Australia,Iron and steel,7214,,,,
Australia,Iron and steel,72141000,3.212,3.504,3.796,(C)
Australia,Iron and steel,72142000,3.212,3.504,3.796,(C)
Australia,Iron and steel,72143000,3.212,3.504,3.796,(C)
Australia,Iron and steel,721491,3.212,3.504,3.796,(C)
Australia,Iron and steel,721499,3.212,3.504,3.796,(C)
Australia,Iron and steel,7215,3.212,3.504,3.796,(C)
Australia,Iron and steel,7216,3.212,3.504,3.796,(C)
Australia,Iron and steel,7217,,,,
Australia,Iron and steel,721710,3.212,3.504,3.796,(C)
Australia,Iron and steel,721720,3.212,3.504,3.796,(C)
Australia,Iron and steel,721730,3.212,3.504,3.796,(C)
Australia,Iron and steel,721790,3.212,3.504,3.796,(C)
Australia,Iron and steel,7218,,,,
Australia,Iron and steel,72181000,3.872,4.224,4.576, 
Australia,Iron and steel,721891,3.96,4.32,4.68, 
Australia,Iron and steel,72189911,3.96,4.32,4.68, 
Australia,Iron and steel,72189919,3.872,4.224,4.576, 
Australia,Iron and steel,72189920,3.96,4.32,4.68, 
Australia,Iron and steel,72189980,3.872,4.224,4.576, 
Australia,Iron and steel,7219,,,, 
Australia,Iron and steel,72191100,3.96,4.32,4.68, 
Australia,Iron and steel,721912,3.96,4.32,4.68, 
Australia,Iron and steel,721913,3.96,4.32,4.68, 
Australia,Iron and steel,721914,3.96,4.32,4.68, 
Australia,Iron and steel,721921,3.96,4.32,4.68, 
Australia,Iron and steel,721922,3.96,4.32,4.68, 
Australia,Iron and steel,72192300,3.96,4.32,4.68, 
Australia,Iron and steel,72192400,3.96,4.32,4.68, 
Australia,Iron and steel,72193100,3.993,4.356,4.719, 
Australia,Iron and steel,721932,3.993,4.356,4.719, 
Australia,Iron and steel,721933,3.993,4.356,4.719, 
Australia,Iron and steel,721934,3.993,4.356,4.719, 
Australia,Iron and steel,721935,3.993,4.356,4.719, 
Australia,Iron and steel,721990,3.993,4.356,4.719, 
Australia,Iron and steel,7220,,,, 
Australia,Iron and steel,72201100,3.96,4.32,4.68, 
Australia,Iron and steel,72201200,3.96,4.32,4.68, 
Australia,Iron and steel,722020,3.993,4.356,4.719, 
Australia,Iron and steel,722090,3.993,4.356,4.719, 
Australia,Iron and steel,7221,3.872,4.224,4.576, 
Australia,Iron and steel,7222,,,, 
Australia,Iron and steel,722211,3.872,4.224,4.576, 
Australia,Iron and steel,722219,3.872,4.224,4.576, 
Australia,Iron and steel,722220,3.872,4.224,4.576, 
Australia,Iron and steel,722230,3.872,4.224,4.576, 
Australia,Iron and steel,722240,3.872,4.224,4.576, 
Australia,Iron and steel,7223,,,, 
Australia,Iron and steel,722300,3.872,4.224,4.576, 
Australia,Iron and steel,7224,,,, 
Australia,Iron and steel,722410,3.883,4.236,4.589,(F)
Australia,Iron and steel,72249002,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249003,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249005,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249007,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249014,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249018,3.883,4.236,4.589,(F)
Australia,Iron and steel,72249031,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249038,3.971,4.332,4.693,(F)
Australia,Iron and steel,72249090,3.883,4.236,4.589,(F)
Australia,Iron and steel,7225,,,, 
Australia,Iron and steel,72251100,5.236,5.712,6.188,(C)
Australia,Iron and steel,72251910,3.971,4.332,4.693,(C)
Australia,Iron and steel,72251990,4.015,4.38,4.745,(F)
Australia,Iron and steel,722530,3.971,4.332,4.693,(F)
Australia,Iron and steel,722540,3.971,4.332,4.693,(F)
Australia,Iron and steel,722550,4.015,4.38,4.745,(F)
Australia,Iron and steel,72259100,4.015,4.38,4.745,(F)
Australia,Iron and steel,72259200,4.015,4.38,4.745,(F)
Australia,Iron and steel,72259900,4.015,4.38,4.745,(F)
Australia,Iron and steel,7226,,,, 
Australia,Iron and steel,72261100,5.236,5.712,6.188,(C)
Australia,Iron and steel,72261910,3.971,4.332,4.693,(C)
Australia,Iron and steel,72261980,4.015,4.38,4.745,(F)
Australia,Iron and steel,72262000,3.971,4.332,4.693,(F)
Australia,Iron and steel,722691,3.971,4.332,4.693,(F)
Australia,Iron and steel,72269200,4.015,4.38,4.745,(F)
Australia,Iron and steel,722699,4.015,4.38,4.745,(F)
Australia,Iron and steel,7227,3.883,4.236,4.589,(C)/(F)
Australia,Iron and steel,7228,,,, 
Australia,Iron and steel,72281020,3.883,4.236,4.589,(F)
Australia,Iron and steel,72281050,3.883,4.236,4.589,(F)
Australia,Iron and steel,72281090,3.883,4.236,4.589,(F)
Australia,Iron and steel,722820,3.883,4.236,4.589,(F)
Australia,Iron and steel,722830,3.883,4.236,4.589,(C)/(F)
Australia,Iron and steel,722840,3.883,4.236,4.589,(F)
Australia,Iron and steel,722850,3.883,4.236,4.589,(C)/(F)
Australia,Iron and steel,722860,3.883,4.236,4.589,(F)
Australia,Iron and steel,722870,3.883,4.236,4.589,(F)
Australia,Iron and steel,72288000,3.883,4.236,4.589,(F)
Australia,Iron and steel,7229,3.883,4.236,4.589,(C)/(F)
Australia,Iron and steel,7301,3.3,3.6,3.9,(C)
Australia,Iron and steel,7302,3.652,3.984,4.316,(C)
Australia,Iron and steel,7303,,,, 
Australia,Iron and steel,730300,3.069,3.348,3.627, 
Australia,Iron and steel,7304,,,, 
Australia,Iron and steel,73041100,3.872,4.224,4.576, 
Australia,Iron and steel,730419,3.212,3.504,3.796,(C)
Australia,Iron and steel,73042200,3.872,4.224,4.576, 
Australia,Iron and steel,73042300,3.212,3.504,3.796,(C)
Australia,Iron and steel,73042400,3.872,4.224,4.576, 
Australia,Iron and steel,730429,3.212,3.504,3.796,(C)
Australia,Iron and steel,730431,3.212,3.504,3.796,(C)
Australia,Iron and steel,730439,3.212,3.504,3.796,(C)
Australia,Iron and steel,73044100,3.872,4.224,4.576, 
Australia,Iron and steel,730449,3.872,4.224,4.576, 
Australia,Iron and steel,730451,3.113,3.396,3.679,(F)
Australia,Iron and steel,730459,3.113,3.396,3.679,(C)/(F)
Australia,Iron and steel,73049000,3.212,3.504,3.796,(C)
Australia,Iron and steel,7305,3.3,3.6,3.9,(C)
Australia,Iron and steel,7306,,,, 
Australia,Iron and steel,73061100,3.993,4.356,4.719, 
Australia,Iron and steel,73061900,3.3,3.6,3.9,(C)
Australia,Iron and steel,73062100,3.993,4.356,4.719, 
Australia,Iron and steel,73062900,3.3,3.6,3.9,(C)
Australia,Iron and steel,73063012,3.3,3.6,3.9,(C)
Australia,Iron and steel,73063018,3.267,3.564,3.861, 
Australia,Iron and steel,73063041,3.3,3.6,3.9,(C)
Australia,Iron and steel,73063049,3.3,3.6,3.9,(C)
Australia,Iron and steel,73063072,3.3,3.6,3.9,(C)
Australia,Iron and steel,73063077,3.3,3.6,3.9,(C)
Australia,Iron and steel,73063080,3.3,3.6,3.9,(C)
Australia,Iron and steel,73064020,3.993,4.356,4.719, 
Australia,Iron and steel,73064080,3.96,4.32,4.68, 
Australia,Iron and steel,73065021,3.267,3.564,3.861,(F)
Australia,Iron and steel,73065029,3.223,3.516,3.809,(F)
Australia,Iron and steel,73065080,3.267,3.564,3.861,(F)
Australia,Iron and steel,73066110,3.993,4.356,4.719, 
Australia,Iron and steel,73066192,3.3,3.6,3.9,(C)
Australia,Iron and steel,73066199,3.3,3.6,3.9,(C)
Australia,Iron and steel,73066910,3.993,4.356,4.719, 
Australia,Iron and steel,73066990,3.3,3.6,3.9,(C)
Australia,Iron and steel,73069000,3.3,3.6,3.9,(C)
Australia,Iron and steel,7307,,,, 
Australia,Iron and steel,730711,3.069,3.348,3.627, 
Australia,Iron and steel,73071910,3.069,3.348,3.627, 
Australia,Iron and steel,73071990,3.212,3.504,3.796,(C)
Australia,Iron and steel,73072100,3.3,3.6,3.9, 
Australia,Iron and steel,730722,3.3,3.6,3.9, 
Australia,Iron and steel,730723,3.3,3.6,3.9, 
Australia,Iron and steel,730729,3.3,3.6,3.9, 
Australia,Iron and steel,73079100,3.212,3.504,3.796,(C)
Australia,Iron and steel,730792,3.212,3.504,3.796,(C)
Australia,Iron and steel,730793,3.212,3.504,3.796,(C)
Australia,Iron and steel,730799,3.212,3.504,3.796,(C)
Australia,Iron and steel,7308,3.52,3.84,4.16,(C)
Australia,Iron and steel,7309,3.586,3.912,4.238,(C)
Australia,Iron and steel,7310,3.3,3.6,3.9,(C)
Australia,Iron and steel,7311,,,, 
Australia,Iron and steel,731100,3.487,3.804,4.121,(C)
Australia,Iron and steel,7318,,,, 
Australia,Iron and steel,73181100,3.212,3.504,3.796,(C)
Australia,Iron and steel,73181210,3.872,4.224,4.576,(C)
Australia,Iron and steel,73181290,3.212,3.504,3.796,(C)
Australia,Iron and steel,73181300,3.212,3.504,3.796,(C)
Australia,Iron and steel,73181410,3.872,4.224,4.576,(C)
Australia,Iron and steel,73181491,3.212,3.504,3.796,(C)
Australia,Iron and steel,73181499,3.212,3.504,3.796,(C)
